	Stk_601899	Stk_601857	Stk_601766	Stk_601699	Stk_601628	Stk_601601	Stk_601398	Stk_601328	Stk_601169	Stk_601166	Stk_601088	Stk_601006	Stk_600887	Stk_600837	Stk_600585	Stk_600549	Stk_600519	Stk_600518	Stk_600489	Stk_600383	Stk_600362	Stk_600256	Stk_600111	Stk_600050	Stk_600048	Stk_600036	Stk_600031	Stk_600030	Stk_600028	Stk_600018	Stk_600016	Stk_600015	Stk_600000
2010/7/16	5.4046	10.758497	5.283516	62.741213	23.616095	21.854945	4.596852	6.803048	13.23388	27.34639	22.716884	9.096315	288.92318	175.269154	40.21521	130.676137	635.7078	224.272593	140.578447	79.255196	34.724357	246.147851	147.955466	7.489109	78.256038	46.732691	267.763613	51.482374	12.019695	4.072762	69.830571	20.403201	75.966346
2010/7/19	5.394246	10.832257	5.384928	67.58834	24.272097	22.607122	4.641159	6.97144	13.611117	28.528574	23.449687	9.185168	296.486079	180.126946	41.0621	135.384534	645.161941	227.943176	141.763853	80.606835	35.830402	251.473382	155.52352	7.576361	80.549509	47.965202	280.828471	52.831258	12.387176	4.15828	70.892633	20.779049	78.006432
2010/7/20	5.932636	11.000853	5.415351	70.360897	24.557776	23.22349	4.696542	7.083701	13.743648	28.985835	23.899837	9.396193	305.275394	185.761986	42.683291	142.555785	648.535026	233.449049	146.828772	82.204227	38.752546	257.521019	161.535919	7.707238	82.91248	47.930965	286.371138	54.225104	12.831216	4.243797	71.821937	21.029615	78.65067
2010/7/21	5.911928	11.000853	5.395069	69.585356	24.388485	23.296619	4.674389	7.072475	13.80565	28.941224	23.868431	9.473939	307.217219	185.567674	43.385	142.91797	655.043655	233.632579	146.828772	83.187237	38.725236	257.791809	162.040456	7.881742	82.14799	47.79402	286.767043	54.315029	12.892463	4.350694	71.423664	21.083308	78.65067
2010/7/22	5.942989	11.053539	5.40521	69.973126	24.843454	23.892093	4.718696	7.128606	14.115657	29.610385	24.088272	9.562792	316.721944	187.122168	43.530182	147.33662	655.423721	233.632579	152.486395	84.170247	39.107573	261.673128	171.584614	7.8672	85.831444	48.410275	290.858059	54.854582	12.969021	4.361383	71.954695	21.530746	79.455966
2010/7/23	5.922282	11.116762	5.425492	69.779241	24.822293	23.850305	4.785156	7.17351	14.322328	29.799981	24.32905	9.507259	326.124467	191.202713	44.231891	146.467377	668.488488	234.917283	152.10922	83.06436	39.626458	258.243125	169.566466	7.925368	86.039942	48.855348	292.177742	56.11354	12.984333	4.329314	72.883999	21.691824	80.100204
2010/7/26	6.0092526	11.127299	5.486339	70.322119	24.76939	23.90254	4.796233	7.17351	14.38433	29.554622	24.234832	9.684965	323.058426	190.619778	43.893135	149.944347	669.676194	241.891389	163.693876	82.695732	39.722043	257.340493	172.005061	7.968994	86.734933	48.821112	290.726091	55.753838	13.13745	4.340004	72.883999	21.709722	79.939145
2010/7/27	6.0382428	11.043001	5.455915	70.593559	24.790551	24.132372	4.740849	7.128606	14.063989	29.13082	23.941711	9.573899	330.008117	188.870973	43.070441	149.871911	674.617051	240.790215	160.784241	82.08135	38.943714	257.430756	169.019884	7.896284	86.665434	48.307566	287.162948	55.573987	13.076203	4.340004	72.087453	21.262283	78.435924
2010/7/28	6.067233	11.232671	5.516762	72.978345	25.340747	24.560695	4.829463	7.330677	14.508333	30.313004	24.967635	9.729391	335.015983	194.311701	47.377485	152.045017	679.082826	249.049025	172.20725	87.733659	39.981485	265.193394	172.467553	8.041703	90.348889	49.540076	299.567965	57.41746	13.413061	4.425521	73.547788	21.835004	80.905501
2010/7/29	6.388196	11.327506	5.455915	74.199821	25.340747	24.539802	4.829463	7.386807	14.446331	30.21263	25.124664	9.662752	335.220386	200.141052	48.926085	150.234095	662.359925	247.213734	173.769832	87.36503	40.172654	263.027077	173.224359	8.012619	91.252378	49.779731	301.019616	58.271753	13.566178	4.45759	74.078819	21.852902	80.959187
2010/7/30	6.408903	11.285357	5.476198	72.086474	25.298424	24.330863	4.77408	7.364355	14.425664	30.023035	24.862949	9.573899	329.190507	198.003623	48.393754	152.624512	658.796806	251.985491	171.830075	88.593793	40.186308	261.041285	182.053756	7.983535	91.391376	49.711258	303.131108	57.642274	13.627425	4.414832	74.211577	22.031877	80.422323
2010/8/2	6.491732	11.338043	5.49648	73.346727	25.637006	24.800974	4.84054	7.510295	14.766672	30.95986	25.197944	9.707178	335.935795	199.752428	48.901888	156.825851	681.980829	261.161948	172.20725	89.208174	40.814433	262.304971	181.73842	8.099871	93.684848	50.635641	306.694251	58.54153	13.642737	4.45759	75.273639	22.371931	82.14029
2010/8/3	6.377842	11.190522	5.395069	72.745683	25.203198	24.320416	4.763003	7.31945	14.342996	30.168019	24.758263	9.618325	326.942077	195.866194	47.692045	152.189891	675.852266	257.674894	170.15973	87.856535	40.5823	258.784704	181.633308	7.968994	92.433863	49.266185	302.20733	58.361679	13.351814	4.382763	73.680546	21.548644	80.046518
2010/8/4	6.39855	11.253746	5.455915	72.105862	25.224359	24.863656	4.751926	7.341903	14.373996	30.156867	24.946698	9.618325	325.306856	196.060506	46.966138	155.014929	684.213716	259.510186	171.776193	87.119277	40.213618	256.618387	190.042258	7.968994	90.974381	49.02653	300.227806	58.451604	13.321191	4.361383	73.547788	21.673927	79.40228
2010/8/5	6.31572	11.116762	5.384928	70.690501	25.129133	24.330863	4.685466	7.162284	13.981321	29.376179	24.517485	9.496153	339.308439	192.562895	46.482201	153.276444	703.882129	262.263122	171.237372	84.661752	39.326051	259.236021	187.771841	7.896284	86.873932	48.033675	295.608917	57.282572	13.106827	4.318625	71.954695	21.083308	78.006432
2010/8/6	6.377842	11.243208	5.40521	72.047697	25.404231	24.654718	4.718696	7.341903	14.074323	29.677301	24.946698	9.707178	348.199955	199.169493	47.788832	158.854084	704.072162	265.750176	172.099486	85.153257	39.899556	276.295773	187.519573	7.954452	87.985918	48.547221	310.257394	58.54153	13.259944	4.393452	72.883999	21.548644	78.865415
2010/8/9	6.688451	11.264283	5.364645	72.726295	25.330166	24.842762	4.696542	7.274546	14.146658	30.145714	25.103727	9.673858	336.957808	199.752428	48.635723	161.534249	720.272473	273.458399	189.072353	85.521886	40.718849	276.295773	188.570692	7.896284	87.638422	48.992294	311.445109	58.496567	13.198697	4.404142	72.883999	21.602336	78.382237
2010/8/10	6.388196	10.969241	5.22267	70.612947	24.822293	24.184607	4.619005	7.072475	13.598978	29.00814	24.255769	9.37398	326.942077	191.591337	46.772563	160.447695	697.230975	264.465472	189.2186044	83.06436	39.066608	261.763391	192.270629	7.64907	85.275451	47.451656	298.116314	56.068577	12.693411	4.286556	71.556422	21.172795	75.536855
2010/8/11	6.419257	10.948166	5.232811	70.57417	24.864616	24.550249	4.641159	7.038797	13.588645	28.952377	24.088272	9.362873	330.008117	191.785649	46.603185	161.172064	702.409374	263.547826	189.3648559	84.784628	38.84813	266.908396	194.330822	7.619987	87.429925	47.520129	296.928599	55.933689	12.678099	4.297245	72.485726	21.280181	75.805287
2010/8/12	6.367489	10.811183	5.171964	68.131218	24.526034	24.299523	4.563621	6.948987	13.392307	28.461658	23.50203	9.185168	327.044279	187.122168	45.659507	161.244501	707.492756	264.83253	189.5111073	84.170247	37.878634	263.297866	203.87498	7.518193	87.290926	46.4588	290.726091	54.539843	12.524982	4.222418	72.352968	21.351771	74.570498
2010/8/13	6.574561	10.874406	5.242952	69.449637	24.642421	24.184607	4.574698	6.982666	13.547311	28.617796	23.774213	9.34066	329.905916	188.676661	46.119248	172.037597	714.476467	269.971346	189.6573587	85.39901	38.766201	263.839446	202.235235	7.576361	89.375901	46.972346	298.116314	54.944508	12.708722	4.265176	72.352968	21.387566	75.107363
2010/8/16	6.636683	11.021927	5.324081	72.105862	25.23494	24.74874	4.641159	7.094927	13.795316	29.476553	25.051384	9.507259	341.761271	198.392246	47.062926	185.365983	726.401036	276.394865	190.096113	86.013391	39.926866	268.803924	204.926098	7.736322	90.140391	47.862493	310.125426	57.057758	13.030268	4.564487	73.813303	21.709722	76.771643
2010/8/17	6.74022	10.990315	5.364645	72.706906	25.372489	25.271086	4.607928	7.094927	13.846984	29.788828	25.689969	9.485046	347.79115	198.78087	47.087123	185.148672	736.805342	280.065448	188.641296	86.750649	39.612804	268.262344	207.701052	7.750864	92.364364	47.965202	330.976412	57.057758	12.95371	4.532418	73.946061	21.673927	77.362194
2010/8/18	6.823049	10.948166	5.283516	72.299747	25.24552	25.511365	4.596852	7.050023	13.774649	29.911508	25.543409	9.4073	343.19209	196.837753	48.805101	202.316214	726.115987	289.792492	190.419406	84.784628	40.186308	263.207603	207.911275	7.678154	91.460875	47.520129	330.052634	56.518205	12.861839	4.45759	74.078819	21.566541	76.771643
2010/8/19	6.823049	11.148374	5.324081	74.238598	25.605264	25.918794	4.630082	7.055636	13.867651	30.21263	26.914796	9.557239	341.556868	198.586558	48.974479	202.098903	718.609684	288.691317	191.981988	84.047371	41.16946	259.416547	205.178367	7.779948	89.4454	48.581457	335.067428	57.057758	13.367126	4.47897	75.008123	21.763414	77.57694
2010/8/20	6.595269	10.979778	5.232811	70.981329	25.467715	26.03371	4.607928	7.061249	13.743648	30.011882	25.993559	9.707178	335.015983	192.562895	48.34536	192.319924	707.350231	278.780744	186.001072	82.572855	39.394325	252.466278	195.634209	7.634528	86.873932	48.239093	330.184602	55.259247	13.030268	4.45759	73.813303	21.423361	76.181092
2010/8/23	6.543501	10.906018	5.273375	70.070069	25.330166	26.012817	4.607928	7.005118	13.650646	30.078798	25.899341	9.640539	331.030131	192.562895	49.82137	197.75269	716.044239	283.368972	182.822028	82.204227	38.766201	253.549437	200.132997	7.547277	85.553448	48.615694	342.457651	54.944508	12.923086	4.425521	73.680546	21.244385	76.986389
2010/8/24	6.533147	10.927092	5.324081	70.147623	25.192617	25.720303	4.585775	6.960214	13.650646	29.788828	25.648095	9.618325	329.803715	193.14583	50.740851	200.432855	719.369816	287.9572	182.12156	83.432989	39.367016	257.430756	199.922773	7.532735	87.499424	48.17062	343.777334	55.034433	12.923086	4.46828	73.41503	21.280181	77.201135
2010/8/25	6.471025	10.779571	5.232811	68.88737	24.610679	25.32332	4.519314	6.746917	13.144301	28.595491	24.904823	9.385087	336.3446	187.899415	51.031214	202.605961	711.625973	287.406613	180.505096	80.606835	38.90275	248.855748	197.23191	7.372773	84.371962	46.732691	332.560031	53.550662	12.586229	4.553797	71.68918	20.958025	75.322109
2010/8/26	6.471025	10.790108	5.212529	69.856795	23.806547	25.062147	4.563621	6.758143	13.1391345	28.450506	25.030447	9.418406	326.635473	187.122168	51.345773	198.404622	714.381451	289.058375	180.558979	80.483959	39.708388	249.938907	197.400089	7.372773	84.371962	46.493036	336.255143	53.19096	12.616852	4.78897	71.68918	20.850639	74.99999
2010/8/27	6.439964	10.863869	5.171964	69.236363	23.711321	25.177063	4.541468	6.791821	13.133968	28.584338	24.831543	9.518366	333.176359	187.122168	53.208933	204.779068	717.65952	296.216011	185.192841	80.361082	39.640113	251.744172	206.103351	7.430941	83.885468	46.527273	346.680636	52.921183	12.632164	4.960005	71.954695	21.20859	75.053676
2010/8/30	6.657391	10.906018	5.263234	70.612947	23.901773	25.250192	4.563621	6.836726	13.278638	28.985835	25.53294	9.662752	359.646505	189.842532	56.548102	225.278706	759.276741	300.987768	189.665057	80.975464	41.783929	256.798913	226.705277	7.474567	84.163465	47.075055	348.528192	53.595625	12.769969	4.949315	72.352968	21.298078	75.697914
2010/8/31	6.729866	10.832257	5.202388	69.914961	23.594933	24.529355	4.519314	6.758143	13.0823	28.606643	25.061852	9.540579	381.313189	186.927856	56.959449	228.031307	756.473754	297.133657	190.25776	81.589845	42.043372	256.528123	241.084581	7.416399	83.398974	46.356091	362.516828	52.696369	12.60154	4.863798	71.556422	20.940127	75.107363
2010/9/1	6.771281	10.779571	5.141541	70.903775	23.690159	24.738293	4.519314	6.746917	13.257971	28.762781	24.85248	9.396193	378.758155	184.790427	55.362455	223.974842	745.309317	294.38072	189.072353	80.729711	42.671496	253.6397	236.543748	7.372773	82.356487	46.527273	360.141399	52.021928	12.570917	4.692763	71.556422	20.958025	75.107363
2010/9/2	6.719512	10.863869	5.182105	71.582373	23.711321	24.445779	4.541468	6.769369	13.288971	28.829697	24.967635	9.44062	381.619793	186.344921	57.056236	231.363404	760.084381	297.133657	188.264121	80.606835	43.067488	259.50681	244.952698	7.372773	82.217489	46.732691	371.49067	52.021928	12.800593	4.756901	71.68918	20.99382	75.536855
2010/9/3	6.636683	10.790108	5.090835	71.272156	23.467965	24.215947	4.541468	6.713238	13.164969	28.584338	24.737326	9.462833	386.934262	184.013181	55.459242	232.015336	772.579049	294.747778	186.755422	79.623825	42.466673	252.737067	245.583369	7.343689	81.800494	46.698455	370.69886	51.527337	12.724034	4.77828	71.158149	20.600074	74.892617
2010/9/6	6.688451	10.948166	5.324081	73.521223	24.134548	25.030807	4.596852	6.803047	13.557644	29.532316	25.616689	9.829351	391.839926	191.397025	56.185148	224.554337	792.057428	290.343079	188.048593	80.852588	43.695612	277.017879	246.21404	7.489109	83.398974	47.520129	368.323431	53.775476	13.091515	4.756901	72.352968	20.868537	76.395838
2010/9/7	6.709159	10.906018	5.334222	73.346727	23.891192	24.780081	4.574698	6.8255	13.464642	29.275804	25.438722	9.940417	383.561618	190.231155	58.314474	225.423579	785.168733	284.837205	189.665057	81.712721	43.845816	273.407349	257.10363	7.503651	84.371962	47.383183	365.684066	53.550662	13.030268	4.960005	72.087453	20.671664	76.020033
2010/9/8	6.947292	10.842794	5.303799	73.249784	23.626675	24.247288	4.530391	6.746917	13.175302	28.227452	25.365442	9.951524	381.517591	187.899415	58.725821	243.750111	790.91723	289.241904	195.538207	80.11533	46.959128	275.302877	282.835015	7.445483	82.008991	46.424564	369.775082	52.786295	12.907775	4.927936	70.627118	20.421098	74.570498
2010/9/9	6.729866	10.737422	5.232811	70.96194	23.436223	23.871199	4.497161	6.702012	12.885962	27.435611	24.831543	9.684965	382.437403	184.596116	56.814267	248.603382	792.865068	293.646603	188.964589	78.763691	46.167145	271.602084	296.625692	7.372773	78.673032	45.294762	353.411017	52.111853	12.616852	4.79966	69.29954	19.90207	72.691472
2010/9/10	6.678098	10.726885	5.364645	71.34971	23.3939	23.860752	4.508238	6.657108	12.834294	27.000656	24.800137	9.673858	397.154396	182.652999	55.62862	247.589265	805.217212	297.133657	187.940829	77.043423	45.375162	281.169987	290.361025	7.387315	77.28305	45.465944	349.583938	51.482374	12.586229	4.853108	69.29954	19.991557	72.530413
2010/9/13	6.688451	10.82172	5.354504	71.543596	23.658417	23.996562	4.519314	6.612199	12.730959	27.034114	24.978104	9.751605	398.176409	184.207492	55.55603	252.949595	801.844126	313.100691	188.856825	78.640815	46.522172	281.440777	298.938153	7.401857	79.368024	45.397472	361.197145	51.752151	12.754645	4.821039	68.901267	20.063148	72.42304
2010/9/14	6.62633	10.800645	5.445774	69.992515	23.510288	24.007009	4.475007	6.680719	12.741292	27.000656	24.800137	9.673858	416.879254	182.264375	56.160952	248.893129	794.765398	311.632458	187.294243	78.272186	45.64826	282.162883	292.042815	7.358231	79.159526	45.739836	367.531622	51.437412	12.770105	4.746211	68.901267	20.18843	72.476726
2010/9/15	6.595269	10.747959	5.547185	68.848593	22.684994	23.087681	4.463931	6.577939	12.369284	26.286884	24.266238	9.529472	404.001885	178.183829	54.951108	233.608947	771.771408	307.594817	188.371886	76.674794	43.955055	279.00367	279.975972	7.445483	77.491547	44.918162	357.634002	50.403268	12.754645	4.639315	67.706447	19.579914	71.564056
2010/9/16	6.39855	10.70644	5.658737	66.890354	22.346412	22.575782	4.39747	6.395218	12.059277	25.550807	23.910305	9.507259	392.453134	177.406583	52.966964	233.101889	756.996345	311.448928	181.582739	75.568908	42.808045	285.231833	288.553101	7.300063	76.032065	43.822597	352.091335	50.538156	12.476362	4.500349	66.511628	19.132475	69.899776
2010/9/17	6.574561	10.685027	5.567467	66.909742	22.272347	22.419078	4.386393	6.395218	12.028276	25.506196	23.774213	9.44062	414.835227	175.657777	53.571886	222.453667	768.730881	329.251254	187.186479	75.077403	43.518099	290.286575	275.897632	7.212812	76.518559	43.993779	347.208509	50.043566	12.414521	4.489659	66.37887	19.060885	69.577657
2010/9/20	6.522793	10.685027	5.516762	65.96455225	22.31467	22.680251	4.39747	6.497998	12.131612	25.584265	23.564841	9.351767	415.03963	174.297595	53.208933	218.179891	782.223222	329.067725	188.910707	72.742754	41.961443	280.086829	264.46146	7.169186	75.059077	44.130725	347.86835	49.14431	12.414521	4.489659	66.37887	19.418836	69.49712725
2010/9/21	6.481379	10.695734	5.476198	65.649489	22.388735	23.024999	4.402217143	6.486578	12.121278	25.885387	23.617184	9.385087	406.352516	174.686219	53.789658	222.16392	789.016901	342.465351	186.162719	72.86563	40.268238	277.017879	270.936352	7.329147	74.920079	44.062252	357.370065	49.099347	12.491822	4.543108	66.511628	19.275656	69.470284
2010/9/27	6.647037	10.695734	5.506621	66.754634	22.47338	22.962318	4.4307	6.452318	12.090277	25.695792	24.014991	9.4073	416.981455	176.046401	54.709139	241.142383	802.081668	347.787696	194.191154	75.568908	42.357434	283.877885	298.013169	7.343689	78.256038	43.959543	380.200576	49.189273	12.491822	4.543108	66.511628	19.329348	69.416598
2010/9/28	6.864463	10.642201	5.668879	65.494381	22.124218	22.293715	4.4307	6.429478	11.769937	25.026631	23.700933	9.27402	431.08524	172.54879	54.999501	240.780198	811.345775	352.375924	207.176745	74.954526	39.503565	280.718671	302.890359	7.314605	77.769544	43.172105	380.332544	47.795427	12.29084	4.45759	65.980597	18.774524	67.537572
2010/9/29	6.916232	10.759972	5.719584	67.375066	22.113637	22.07433	4.441777	6.543678	11.883606	24.993172	24.349987	9.218487	421.784918	171.771543	54.055823	235.999364	794.147791	346.135933	203.674407	74.954526	41.14215	281.079724	305.749402	7.285521	78.88153	43.343287	383.2358455	47.300837	12.399061	4.45759	66.511628	18.810319	67.054393
2010/9/30	7.527096	10.899156	5.790572	69.042478	22.78022	22.774273	4.475007	6.623619	12.338283	25.785013	24.716388	9.34066	428.530206	174.880531	54.757533	256.281691	801.606585	342.465351	211.325668	78.886567	42.493983	282.614199	323.155928	7.387315	85.900944	44.336143	386.139147	47.84039	12.677344	4.47897	67.706447	19.329348	69.577657
2010/10/8	8.282912	11.209643	5.891983	75.944787	23.743063	24.184607	4.552545	6.840599	12.741292	27.123336	27.009014	9.540579	445.802232	184.790427	56.427117	264.68437	824.410542	350.540632	229.645588	79.623825	46.74065	305.631325	330.808072	7.518193	88.402913	46.013727	394.189212	50.76297	13.048388	4.575177	69.166783	20.313713	71.725116
2010/10/11	8.914484	11.541542	5.871701	81.470512	24.811712	25.971029	4.652235	6.97764	13.237304	28.327826	28.715397	9.796031	418.003469	201.501234	59.645302	261.859331	797.188318	341.180647	228.029125	82.695732	51.410619	304.187113	323.744554	7.678154	93.267853	47.588601	399.072038	55.843763	13.419432	4.703453	70.759875	20.725357	74.570498
