600198 大唐電信 -- 20080101-99999999,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
年月日,未調整收盤價(元),日回報率 %,週回報率 %,月回報率 %,季回報率 %,年回報率 %,本週以來回報率 %,本月以來回報率 %,本季以來回報率 %,本年以來回報率 %,與大盤比%-日回報率,與大盤比%-週回報率,與大盤比%-月回報率,與大盤比%-季回報率,與大盤比%-年回報率,與滬深300比-日回報率,與滬深300比-週回報率,與滬深300比-月回報率,與滬深300比-季回報率,與滬深300比-年回報率
2014/03/07,18.54,-2.9319,-6.2689,6.9821,29.1987,71.9853,-6.2689,-6.2689,39.6085,39.6085,-2.8531,-6.342,6.285,40.4494,94.2487,-2.6957,-5.8101,9.1593,46.1167,107.7659
2014/03/10,17.05,-8.0367,-12.068,-4.8019,20.2398,60.8493,-8.0367,-13.8018,28.3886,28.3886,-5.3297,-8.7175,-0.6586,34.581,86.5616,-4.943,-8.1873,2.9014,40.6187,99.8875
2014/03/11,16.55,-2.9326,-20.3178,-5.8591,20.4512,55.8381,-10.7336,-16.3296,24.6235,24.6235,-3.034,-17.5179,-1.0363,32.6708,79.936,-3.4332,-17.4606,2.0386,37.8226,91.5857
2014/03/12,17.04,2.9607,-14.3288,-6.8855,17.9238,66.0819,-8.0907,-13.8524,28.3132,28.3132,3.1392,-11.9533,-1.6526,30.0314,90.1021,2.6942,-12.309,0.9152,34.4282,100.7634
2014/03/13,17.52,2.8169,-8.2723,-4.3148,23.9914,71.7647,-5.5017,-11.4257,31.9276,31.9276,1.7262,-6.4338,-0.5572,34.8589,92.5954,1.5584,-6.8451,1.9093,39.4193,102.8338
2014/03/14,17.55,0.1712,-5.3399,-2.8779,24.2037,70.3883,-5.3399,-11.2741,32.1535,32.1535,0.9095,-2.8099,2.5255,36.0855,92.9965,0.9968,-3.31,5.0253,40.809,103.4116
2014/03/17,17.55,0,2.9324,-11.7205,28.5713,68.2646,0,-11.2741,32.1535,32.1535,-0.9554,1.6807,-6.8458,36.6662,89.4456,-0.9427,0.7589,-4.7749,41.371,99.4223
2014/03/18,17.85,1.7094,7.8549,-11.1057,35.5352,66.2011,1.7094,-9.7574,34.4125,34.4125,1.6329,6.5745,-6.9852,43.7731,83.8315,1.9427,6.3683,-5.1059,49.424,94.5231
2014/03/19,17.3,-3.0812,1.5258,-14.6101,30.4674,59.8891,-1.4245,-12.5379,30.271,30.271,-2.9153,0.3184,-9.5071,37.3118,78.5301,-2.2923,1.2034,-7.0495,43.4811,90.3627
2014/03/20,16.19,-6.4162,-7.5913,-20.0889,26.8807,47.45,-7.7493,-18.1497,21.9126,21.9126,-5.0897,-6.4032,-14.2642,32.6929,71.4078,-4.896,-5.2284,-12.4128,38.5038,84.4158
2014/03/21,16.39,1.2353,-6.6097,-19.1018,28.448,46.7323,-6.6097,-17.1386,23.4185,23.4185,-1.4415,-8.5837,-16.4914,30.7802,66.5558,-2.1332,-8.1655,-15.1485,35.5491,77.7388
2014/03/24,16.3,-0.5491,-7.1225,-19.546,21.2796,45.9266,-0.5491,-17.5936,22.7409,22.7409,-1.4472,-9.0377,-19.1408,22.8425,64.4303,-1.3604,-8.5527,-18.1431,27.5038,75.5436
2014/03/25,16.94,3.9264,-5.098,-16.3871,24.4672,51.6563,3.3557,-14.358,27.5602,27.5602,3.8746,-7.0314,-17.7255,26.818,70.6867,4.0274,-6.6826,-17.0228,31.9474,82.2501
2014/03/26,17,0.3542,-1.7341,-16.0909,30.7691,52.1935,3.7218,-14.0546,28.012,28.012,0.5312,-3.7309,-17.0024,31.3668,69.4513,0.511,-4.0053,-16.3863,36.4486,80.5144
2014/03/27,16.56,-2.5882,2.2854,-11.9617,24.8868,48.2544,1.0373,-16.2791,24.6988,24.6988,-1.7752,-0.369,-11.9288,28.2226,66.7031,-1.895,-0.9762,-12.027,33.448,77.6768
2014/03/28,15.13,-8.6353,-7.6876,-23.5086,14.1024,35.4522,-7.6876,-23.5086,13.9307,13.9307,-8.4171,-7.4205,-22.962,17.43,48.3622,-8.4764,-7.3945,-22.5487,22.1364,57.3145
2014/03/31,15.6,3.1064,-4.2945,-21.1325,17.4698,39.6599,3.1064,-21.1325,17.4698,17.4698,3.5326,-2.7425,-20.2406,22.2463,53.6252,3.3783,-2.9457,-19.9322,27.5256,62.3545
2014/04/01,16.01,2.6282,-5.49,-19.0597,20.5571,43.3304,5.8162,2.6282,2.6282,20.5571,1.9187,-4.5737,-18.7102,24.5919,56.417,1.8307,-4.9952,-18.4664,29.86,65.201
2014/04/02,15.88,-0.812,-6.5883,-19.7169,17.8915,42.1666,4.957,1.7949,1.7949,19.5782,-1.3673,-6.3759,-19.8216,20.7775,53.819,-1.6131,-7.0029,-19.7816,25.5281,62.0932
2014/04/03,16.07,1.1965,-2.959,-17.1222,17.4707,43.8676,6.2128,3.0128,3.0128,21.009,1.9534,-2.8219,-15.8434,19.7377,56.6515,1.9312,-3.3759,-16.1514,24.2954,65.0346
2014/04/04,15.96,-0.6845,5.4858,-23.1584,16.6667,42.8828,5.4858,2.3077,2.3077,20.1807,-1.4143,4.6087,-22.6866,18.0443,54.4358,-1.6144,3.8685,-23.2006,22.2888,62.3701
2014/04/08,16.01,0.3133,0,-13.6462,18.5927,43.3305,0.3133,2.6282,2.6282,20.5572,-1.5729,-2.4222,-15.3079,15.5441,51.0708,-2.0112,-3.3165,-16.3078,18.8367,58.3839
2014/04/09,16.2,1.1868,2.0152,-12.6214,17.1368,45.0315,1.5038,3.8462,3.8462,21.988,0.8526,-0.226,-14.5859,12.8183,53.3359,1.1278,-0.6231,-15.3639,16.2791,61.2802
2014/04/10,16.24,0.2469,1.0579,-4.7508,20.4749,45.3896,1.7544,4.1026,4.1026,22.2891,-1.1182,-3.2319,-10.7861,13.6448,51.6453,-1.3025,-3.7756,-12.1226,16.824,58.9161
2014/04/11,16.15,-0.5542,1.1905,-2.4169,19.8072,44.5839,1.1905,3.5257,3.5257,21.6114,-0.3788,-2.2154,-8.3432,13.2144,50.6249,-0.4187,-2.6062,-9.3792,16.3348,57.7774
2014/04/14,16.04,-0.6811,0.5013,-8.6039,12.168,43.5991,-0.6811,2.8206,2.8206,20.7831,-0.7276,-2.9268,-14.058,6.6587,48.6684,-0.5912,-3.1819,-14.477,9.4108,55.8468
2014/04/15,16.12,0.4988,0.6871,-8.148,12.3346,44.3154,-0.1857,3.3334,3.3334,21.3856,1.9304,0.5282,-12.399,8.1519,49.8327,2.2636,1.0417,-12.5411,11.3007,57.7373
2014/04/16,16.46,2.1092,1.605,-6.2107,18.0776,47.3593,1.9196,5.513,5.513,23.9459,1.9385,1.6106,-10.7009,13.5108,53.6404,1.9691,1.8822,-10.819,16.9838,62.3465
2014/04/17,16.47,0.0608,1.4164,-6.1537,17.559,47.4489,1.9816,5.5771,5.5771,24.0212,0.3582,3.1277,-9.5167,12.2978,54.1171,0.4081,3.648,-9.6029,15.1117,62.9349
2014/04/18,17.22,4.5537,6.6255,-3.5293,22.9123,54.1632,6.6255,10.3848,10.3848,29.6688,4.6104,8.2924,-6.8657,17.4752,61.5022,4.569,8.8393,-7.2741,20.3711,70.8212
2014/04/21,17.07,-0.8711,6.4215,4.149,18.7892,52.8203,-0.8711,9.4232,9.4232,28.5392,0.6607,9.8067,3.2312,15.4823,66.0491,0.8163,10.3803,2.7942,18.798,77.0348
2014/04/22,17.35,1.6403,7.6303,5.8574,12.9557,55.327,0.7549,11.2181,11.2181,30.6477,1.2968,9.1242,4.5698,11.807,68.017,1.1986,9.2309,4.0262,15.3725,78.9335
2014/04/23,17.02,-1.902,3.4022,3.844,10.5913,52.3727,-1.1614,9.1027,9.1027,28.1627,-1.6434,5.2898,2.8514,9.2432,61.0082,-1.8069,5.1858,2.1465,12.4669,70.0626
2014/04/24,15.96,-6.228,-3.0966,-2.0858,-0.6845,42.8829,-7.3171,2.3078,2.3078,20.1808,-5.7562,-1.125,-1.6457,-0.8119,54.0865,-6.0485,-1.5779,-2.7082,1.8184,62.7841
2014/04/25,14.6,-8.5213,-15.2149,-13.8134,-9.1475,30.7075,-15.2149,-6.4102,-6.4102,9.9398,-7.5998,-12.6658,-12.5102,-8.35,41.1563,-7.5656,-12.9993,-13.5506,-5.8848,48.7982
2014/04/28,14.61,0.0685,-14.4113,-3.4368,-14.9593,30.797,0.0685,-6.346,-6.346,10.0151,1.7184,-11.7481,-1.5944,-13.4724,42.185,1.6086,-12.3156,-2.6683,-11.5781,49.9316
2014/04/29,14.65,0.2738,-15.562,-3.1724,-13.5693,31.1551,0.3425,-6.0896,-6.0896,10.3163,-0.5627,-13.3681,-2.148,-12.3039,41.385,-0.818,-14.0628,-3.4644,-10.7939,48.7051
2014/04/30,14.24,-2.7986,-16.3337,-5.8822,-15.4896,27.4846,-2.4657,-8.7178,-8.7178,7.229,-3.0872,-14.6397,-5.1689,-15.2089,37.0201,-2.8072,-14.9381,-6.1743,-13.7753,44.5307
2014/05/05,14.49,1.7556,-0.8213,-9.2104,-14.0059,29.7227,1.7556,1.7556,-7.1152,9.1115,1.7057,-1.9888,-7.8006,-13.7626,41.1223,1.8589,-1.8103,-7.9896,-12.1725,49.9608
2014/05/06,14.68,1.3112,0.2047,-8.02,-12.8784,31.4236,3.0898,3.0898,-5.8973,10.5422,1.277,-0.1756,-6.6233,-12.6615,44.5879,1.2709,0.2576,-6.8203,-11.0563,53.8812
2014/05/07,14.1,-3.951,-0.9833,-11.6541,-18.6383,26.2311,-0.9833,-0.9833,-9.6153,6.1747,-3.0931,-0.1817,-9.5114,-17.2452,40.3925,-3.0517,0.0055,-9.6638,-15.7771,49.4188
2014/05/08,14.1,0,-0.9833,-11.93,-18.6383,26.2311,-0.9833,-0.9833,-9.6153,6.1747,-0.2575,-0.4387,-8.3022,-17.4583,40.7028,0.0853,0.0907,-7.731,-15.7053,50.3064
2014/05/09,13.56,-3.8298,-4.7754,-16.2963,-21.7543,21.3967,-4.7754,-4.7754,-13.0769,2.1084,-3.6319,-4.0546,-12.3796,-20.4561,34.788,-3.7584,-3.6711,-12.1892,-18.8734,43.8038
2014/05/12,13.82,1.9174,-4.624,-14.4273,-24.481,23.7244,1.9174,-2.9496,-11.4102,4.0662,-0.1546,-5.8095,-11.1894,-22.3808,35.4151,-0.2398,-5.6558,-10.8708,-20.6295,44.1991
2014/05/13,14.01,1.3748,-4.5641,-13.2508,-23.4846,25.4253,3.3186,-1.6153,-10.1923,5.4969,1.4807,-5.6199,-9.8743,-21.7056,37.1197,1.6173,-5.3332,-9.4293,-19.8012,45.9505
2014/05/14,13.95,-0.4283,-1.0639,-13.03,-22.8004,24.8881,2.876,-2.0367,-10.5769,5.0451,-0.2913,-2.8913,-9.4783,-20.2391,35.2011,-0.3147,-2.6605,-9.1772,-18.4224,43.3393
2014/05/15,13.28,-4.8029,-5.8157,-17.618,-26.5082,18.8899,-2.065,-6.7418,-14.8718,-0.0001,-3.7246,-6.2667,-14.5003,-23.2099,30.6227,-3.5469,-6.193,-14.3376,-21.3158,39.0088
2014/05/16,13.11,-1.2801,-3.3187,-20.3525,-27.449,17.368,-3.3187,-7.9356,-15.9616,-1.2802,-1.3547,-4.0519,-17.2624,-24.2502,30.4174,-1.366,-3.8612,-17.1394,-22.3907,39.6139
2014/05/19,13.4,2.2121,-3.0391,-22.1836,-33.8599,19.9643,2.2121,-5.899,-14.1026,0.9036,3.2989,-0.7331,-18.5913,-29.3286,36.5782,3.7009,-0.0635,-18.1612,-27.809,47.0122
2014/05/20,13.4,0,-4.354,-22.1836,-33.8599,19.9643,2.2121,-5.899,-14.1026,0.9036,-0.1462,-2.3246,-18.7103,-29.5562,37.401,-0.0297,-1.6831,-18.1855,-28.4938,47.964
2014/05/21,14.08,5.0746,0.9319,-17.5162,-30.5035,26.052,7.399,-1.1238,-9.7436,6.024,4.2012,2.0763,-15.8511,-27.4577,43.4928,4.0841,2.6552,-15.5336,-26.3263,54.3166
2014/05/22,14.01,-0.4972,5.497,-19.2509,-30.8491,25.4252,6.865,-1.6154,-10.1924,5.4969,-0.3168,5.6895,-17.1915,-27.6876,42.8701,-0.262,6.1513,-16.7527,-26.5194,54.0996
2014/05/23,14.56,3.9258,11.0603,-14.4537,-28.1344,30.3492,11.0603,2.247,-6.6667,9.6384,3.2473,10.62,-13.0739,-25.3395,45.7966,3.0771,10.9331,-12.612,-24.2583,56.7066
2014/05/26,14.73,1.1676,9.9254,0.8903,-27.2952,31.8711,1.1676,3.4408,-5.5769,10.9186,0.8253,7.9711,0.6454,-27.303,47.8309,0.8127,7.8435,1.4447,-27.0449,58.8596
2014/05/27,14.26,-3.1908,6.4179,-2.3289,-24.1893,27.6634,-2.0605,0.1402,-8.5898,7.3794,-2.862,5.0346,-2.235,-23.7127,43.8852,-2.7988,4.8563,-1.3945,-23.9484,54.5537
2014/05/28,15.2,6.5919,7.9546,4.0382,-23.1547,36.0788,4.3956,6.7414,-2.5641,14.4577,5.7776,6.6236,1.6664,-22.9269,54.0728,5.5074,6.2901,2.3891,-22.8142,65.8741
2014/05/29,14.92,-1.8421,6.4954,1.8429,-24.5703,33.5721,2.4725,4.7751,-4.359,12.3493,-1.3787,5.4877,0.8322,-23.9895,52.1253,-1.1959,5.2947,1.999,-23.7374,63.779
2014/05/30,15.14,1.4745,3.9835,6.32,-23.4581,35.5417,3.9835,6.32,-2.9487,14.0059,1.5433,3.7469,5.65,-22.8164,54.0567,1.4133,3.5952,6.4281,-22.6595,65.576
2014/06/03,14.94,-1.321,4.7686,4.9155,-22.95,33.7511,-1.321,-1.321,-4.2308,12.4999,-1.2771,4.5765,4.3006,-21.5538,50.8753,-1.0205,4.6401,5.342,-21.5005,61.9141
2014/06/04,15.16,1.4726,-0.2631,6.4605,-27.0101,35.7208,0.1321,0.1321,-2.8205,14.1566,2.1477,0.9878,6.5407,-25.3287,52.317,2.5045,1.662,7.9803,-25.0899,63.6127
2014/06/05,15.16,0,1.6086,4.6237,-23.7808,35.7208,0.1321,0.1321,-2.8205,14.1566,-0.7862,1.5945,3.9305,-23.3248,51.0209,-1.0382,1.8242,4.9092,-23.3071,61.5905
2014/06/06,14.78,-2.5066,-2.3778,0.6811,-22.6179,32.3188,-2.3778,-2.3778,-5.2564,11.2951,-1.982,-1.9327,0.5861,-21.4885,46.1489,-1.7811,-1.3833,1.7475,-21.2074,56.686
2014/06/09,14.74,-0.2706,-2.6419,8.7021,-20.4963,31.9607,-0.2706,-2.6419,-5.5128,10.9939,-0.2974,-2.2242,7.6654,-19.423,43.6857,-0.2503,-1.63,8.6833,-19.2271,53.5927
2014/06/10,15.08,2.3066,0.9371,11.2094,-11.5543,35.0045,2.0298,-0.3963,-3.3333,13.5541,1.2085,0.2374,8.9665,-13.8582,45.4221,1.0291,0.407,9.8016,-14.1524,55.1733
2014/06/11,15.09,0.0663,-0.4618,11.2831,-8.8218,35.094,2.0974,-0.3302,-3.2692,13.6294,-0.0513,-1.9205,8.9105,-11.2084,45.3475,0.0895,-1.9586,9.8999,-11.0207,55.3122
2014/06/12,15.59,3.3135,2.8364,12.8075,-8.5094,39.5704,5.4804,2.9723,-0.0641,17.3945,3.4764,2.2933,12.8712,-10.9182,50.4003,3.6664,2.7023,14.2032,-10.1785,61.0067
2014/06/13,15.53,-0.3849,5.0744,10.8494,-11.3585,39.0332,5.0744,2.576,-0.4487,16.9427,-1.2991,3.006,9.7794,-13.5675,44.2472,-1.43,3.0693,10.7785,-12.8215,53.3236
2014/06/16,15.95,2.7044,8.2089,21.6628,-9.1168,42.7932,2.7044,5.35,2.2435,20.1053,1.9527,5.3307,18.1937,-12.6738,48.0006,1.9728,5.3664,19.1148,-11.979,57.445
2014/06/17,15.57,-2.3824,3.2493,18.7643,-11.282,39.3913,0.2576,2.8402,-0.1923,17.2439,-1.4715,2.5416,16.4545,-13.1289,45.4298,-1.3844,2.8492,17.4657,-12.3715,54.4345
2014/06/18,15.27,-1.9268,1.1928,16.476,-14.4538,36.7055,-1.6742,0.8587,-2.1154,14.9848,-1.3934,1.1647,14.8318,-15.7156,43.608,-1.4984,1.2175,15.7056,-15.3295,53.0637
2014/06/19,14.19,-7.0727,-8.9802,5.8955,-17.9769,27.0367,-8.6285,-6.2748,-9.0385,6.8523,-5.6132,-7.7219,4.9247,-18.0579,34.5528,-5.6164,-7.846,5.3098,-18.21,43.3931
